,Query,DocID,Text,Score
211,what are the symptoms of a listeria infection?,824,"Most people who have Paget's disease of bone have no symptoms. When symptoms occur, the most common complaint is bone pain.Pelvis. Paget's disease of bone in the pelvis can cause hip pain. Skull. An overgrowth of bone in the skull can cause hearing loss or headaches. Spine. If your spine is affected, nerve roots can become compressed. This can cause pain, tingling and numbness in an arm or leg. Leg. As the bones weaken, they may bend — causing you to become bowlegged. Enlarged and misshapen bones in your legs can put extra stress on nearby joints, which may cause osteoarthritis in your knee or hip.",1
212,what are the symptoms of a listeria infection?,464,"Widespread enlargement of the thyroid can expand the gland well beyond its typical size (left) and cause a noticeable bulge in the neck (right).Anxiety and irritability A fine tremor of the hands or fingers Heat sensitivity and an increase in perspiration or warm, moist skin Weight loss, despite normal eating habits Enlargement of the thyroid gland (goiter) Change in menstrual cycles Erectile dysfunction or reduced libido Frequent bowel movements Bulging eyes (Graves' ophthalmopathy) Fatigue Thick, red skin usually on the shins or tops of the feet (Graves' dermopathy) Rapid or irregular heartbeat (palpitations) Sleep disturbance",1
213,what are the symptoms of a listeria infection?,853,"Sunburn symptoms can include:Inflamed skin, which looks pink or red on white skin and may be harder to see on brown or Black skin Skin that feels warm or hot to the touch Pain, tenderness and itching Swelling Small, fluid-filled blisters, which may break Headache, fever, nausea and fatigue, if the sunburn is severe Eyes that feel painful or gritty",1
214,what are the symptoms of a listeria infection?,346,"Congenital diaphragmatic hernia ranges in severity. It may be mild and have few or no effects on the baby, or it can be more serious and affect the ability to bring oxygen to the rest of the body.Severe trouble breathing due to small lungs that don't work well (pulmonary hypoplasia). A type of high blood pressure that affects the arteries in the lungs and the right side of the heart (pulmonary hypertension). Problems with development of the heart. Damage to the intestines, stomach, liver and other abdominal organs if they move through the hernia into the chest.",1
215,what are the symptoms of a listeria infection?,444,Prostate cancer may cause no signs or symptoms in its early stages.Trouble urinating Decreased force in the stream of urine Blood in the urine Blood in the semen Bone pain Losing weight without trying Erectile dysfunction,1
216,what are the symptoms of a listeria infection?,137,"Syringomyelia symptoms usually develop slowly over time. If your syringomyelia is caused by protrusion of brain tissue into your spinal canal (Chiari malformation), symptoms generally begin between ages 25 and 40.Muscle weakness and wasting (atrophy) Loss of reflexes Loss of sensitivity to pain and temperature Headaches Stiffness in your back, shoulders, arms and legs Pain in your neck, arms and back Spinal curvature (scoliosis)",1
217,what are the symptoms of a listeria infection?,918,"Some men with delayed ejaculation need 30 minutes or more of sexual stimulation to have an orgasm and ejaculate. Other men might not be able to ejaculate at all (anejaculation).Lifelong vs. acquired. With lifelong delayed ejaculation, the problem is present from the time of sexual maturity. Acquired delayed ejaculation occurs after a period of normal sexual functioning. Generalized vs. situational. Generalized delayed ejaculation isn't limited to certain sex partners or certain kinds of stimulation. Situational delayed ejaculation occurs only under certain circumstances.",1
218,what are the symptoms of a listeria infection?,1057,"Hepatitis A symptoms typically appear a few weeks after you've had the virus. But not everyone with hepatitis A develops symptoms. If you do, symptoms can include:Unusual tiredness and weakness Sudden nausea and vomiting and diarrhea Abdominal pain or discomfort, especially on the upper right side beneath your lower ribs, which is over your liver Clay- or gray-colored stool Loss of appetite Low-grade fever Dark urine Joint pain Yellowing of the skin and the whites of your eyes (jaundice) Intense itching",1
219,what are the symptoms of a listeria infection?,603,"Plantar fasciitis typically causes a stabbing pain in the bottom of your foot near the heel. The pain is usually the worst with the first few steps after awakening, although it also can be triggered by long periods of standing or when you get up from sitting.Age. Plantar fasciitis is most common in people between the ages of 40 and 60. Certain types of exercise. Activities that place a lot of stress on your heel and attached tissue — such as long-distance running, ballet dancing and aerobic dance — can contribute to the onset of plantar fasciitis. Foot mechanics. Flat feet, a high arch or even an atypical pattern of walking can affect the way weight is distributed when you're standing and can put added stress on the plantar fascia. Obesity. Excess pounds put extra stress on your plantar fascia. Occupations that keep you on your feet. Factory workers, teachers and others who spend most of their work hours walking or standing on hard surfaces can be at increased risk of plantar fasciitis.",1
220,what are the symptoms of a listeria infection?,481,"Babies have been known to fuss and cry, especially during the first three months of life. The range for what's considered typical crying is difficult to pin down. In general, colic is defined as crying for three or more hours a day, three or more days a week, for three or more weeks.Intense crying that may seem more like screaming or an expression of pain Crying for no apparent reason, unlike crying to express hunger or the need for a diaper change Extreme fussiness even after crying has diminished Predictable timing, with episodes often occurring in the evening Facial discoloring, such as skin flushing or blushing Body tension, such as pulled up or stiffened legs, stiffened arms, clenched fists, arched back, or tense abdomen",1
