,Query,DocID,Text,Score
372,What are the symptoms of facial paralysis?,613,"Swelling of the foot, ankle and leg can be bad enough to leave a dimple, also known as a pit, in the skin after pressing on the area. This swelling, called edema, is the result of too much fluid in the tissues. Congestive heart failure or the vein not working well, also known as venous insufficiency, is often the cause.Swelling or puffiness of the tissue right under the skin, especially in legs or arms. Stretched or shiny skin. Skin that holds a dimple, also known as pitting, after it's been pressed for a few seconds. Swelling of the belly, also called the abdomen, so that it's bigger than usual. Feeling of leg heaviness.",1
373,What are the symptoms of facial paralysis?,872,"The brain, like the rest of the body, changes with age. Many people notice they become more forgetful as they age. It may take longer to think of a word or to recall a person's name.You forget things more often. You miss appointments or social events. You lose your train of thought. Or you can't follow the plot of a book or movie. You have trouble following a conversation. You find it hard to make decisions, finish a task or follow instructions. You start to have trouble finding your way around places you know well. You begin to have poor judgment. Your family and friends notice any of these changes.",1
374,What are the symptoms of facial paralysis?,99,"Signs and symptoms of an ACL injury usually include:A loud pop or a ""popping"" sensation in the knee Severe pain and inability to continue activity Rapid swelling Loss of range of motion A feeling of instability or ""giving way"" with weight bearing",1
375,What are the symptoms of facial paralysis?,504,"You may feel chronic pelvic pain in different parts of your pelvic area, rather than in just one spot. You might describe the pain in one or more of the following ways:Serious and steady. Pain that comes and goes. Dull aching. Sharp pains or cramping. Pressure or heaviness deep within the pelvis.",1
376,What are the symptoms of facial paralysis?,128,"Signs and symptoms of esophageal cancer include:Difficulty swallowing (dysphagia) Weight loss without trying Chest pain, pressure or burning Worsening indigestion or heartburn Coughing or hoarseness",1
377,What are the symptoms of facial paralysis?,1053,"Signs and symptoms of uterine polyps include:Vaginal bleeding after menopause. Bleeding between periods. Frequent, unpredictable periods whose lengths and heaviness vary. Very heavy periods. Infertility.",1
378,What are the symptoms of facial paralysis?,227,"When the heart beats too fast, it may not pump enough blood to the rest of the body. So the organs and tissues may not get enough oxygen. Signs and symptoms that occur during an episode of ventricular tachycardia are due to a lack of oxygen and may include:Chest pain (angina) Dizziness Pounding heartbeat (palpitations) Lightheadedness Shortness of breath",1
379,What are the symptoms of facial paralysis?,1055,"Most people with parvovirus infection have no signs or symptoms. When symptoms do appear, they vary greatly depending on how old you are when you get the disease.Fever Upset stomach Headache Runny nose",1
380,What are the symptoms of facial paralysis?,447,"Placenta accreta often causes no signs or symptoms during pregnancy — although vaginal bleeding during the third trimester might occur.Previous uterine surgery. The risk of placenta accreta increases with the number of C-sections or other uterine surgeries you've had. Placenta position. If the placenta partially or totally covers your cervix (placenta previa) or sits in the lower portion of your uterus, you're at increased risk of placenta accreta. Maternal age. Placenta accreta is more common in women older than 35. Previous childbirth. The risk of placenta accreta increases as your number of pregnancies increases.",1
381,What are the symptoms of facial paralysis?,410,"Children get the same types of headaches adults do, but their symptoms may be a little different. For example, migraine pain in adults often lasts at least four hours — but in children, the pain may not last as long.Pulsating or throbbing head pain Pain that worsens with activity Nausea Vomiting Abdominal pain Extreme sensitivity to light and sound",1
382,What are the symptoms of facial paralysis?,250,"A child or adult with wheat allergy is likely to develop signs and symptoms within minutes to hours after eating something containing wheat. Wheat allergy signs and symptoms include:Swelling, itching or irritation of the mouth or throat Hives, itchy rash or swelling of the skin Nasal congestion Headache Difficulty breathing Cramps, nausea or vomiting Diarrhea Anaphylaxis",1
383,What are the symptoms of facial paralysis?,894,"Symptoms of ischemic colitis can include:Pain, tenderness or cramping in your belly, which can occur suddenly or happen over time Bright red or maroon blood in your stool or, at times, passage of blood alone without stool A feeling of urgency to move your bowels Diarrhea Nausea",1
384,What are the symptoms of facial paralysis?,495,"Signs and symptoms of hypoparathyroidism are usually related to low calcium levels in the blood. Signs and symptoms can include:Tingling or burning in the fingertips, toes and lips Muscle aches or cramps in the legs, feet, stomach or face Twitching or spasms of muscles, particularly around the mouth, but also in the hands, arms and throat Fatigue or weakness",1
