,Query,DocID,Text,Score
284,what are the symptoms of pediatric sleep apnea?,985,"Usually within the first year of life, you'll notice that your child's growth has slowed. But motor development and intelligence are not affected.Slowed growth and poor weight gain, with below-average height and weight. Lack of fat that's stored just beneath the skin. Head that is large compared with the face. Small jaw, chin and mouth and thin lips. Thin, curved nose with a slight hook at the end, which may look like a bird's beak. Large eyes and eyelids that don't close completely. Hair loss, including eyelashes and eyebrows. Thin, spotty and wrinkled skin. Veins easily seen through the skin. High-pitched voice. Premature aging.",1
285,what are the symptoms of pediatric sleep apnea?,374,"If you have asthma, the inside walls of the airways in your lungs can become inflamed and swollen. In addition, membranes in your airway linings may secrete excess mucus. The result is an asthma attack. During an asthma attack, your narrowed airways make it harder to breathe, and you may cough and wheeze.Wheezing, sometimes just at night Coughing Shortness of breath Chest tightness",1
286,what are the symptoms of pediatric sleep apnea?,918,"Some men with delayed ejaculation need 30 minutes or more of sexual stimulation to have an orgasm and ejaculate. Other men might not be able to ejaculate at all (anejaculation).Lifelong vs. acquired. With lifelong delayed ejaculation, the problem is present from the time of sexual maturity. Acquired delayed ejaculation occurs after a period of normal sexual functioning. Generalized vs. situational. Generalized delayed ejaculation isn't limited to certain sex partners or certain kinds of stimulation. Situational delayed ejaculation occurs only under certain circumstances.",1
287,what are the symptoms of pediatric sleep apnea?,961,Angiosarcoma signs and symptoms may vary based on where the cancer occurs.A raised area of skin that looks like a bruise A bruise-like lesion that grows larger over time A lesion that may bleed when scratched or bumped Swelling in the skin around the lesion,1
288,what are the symptoms of pediatric sleep apnea?,834,"Symptoms include:Pain that's often worsened by holding the head in one place for long periods, such as when driving or working at a computer Muscle tightness and spasms Decreased ability to move the head Headache",1
289,what are the symptoms of pediatric sleep apnea?,984,"Symptoms can vary widely by type of porphyria and in how severe the symptoms are. Symptoms also can vary among people with the condition. Some people with a gene change that causes porphyria never have any symptoms.Severe pain in the belly, chest, legs or back. Digestive problems, such as constipation, nausea and vomiting. Muscle pain, tingling, numbness, weakness or paralysis. Red or brown urine. Mental changes, such as anxiety, hallucinations or mental confusion. Rapid or irregular heartbeats you can feel, called palpitations. Breathing problems. High blood pressure. Seizures.",1
290,what are the symptoms of pediatric sleep apnea?,470,"Mild atherosclerosis usually doesn't have any symptoms.If you have atherosclerosis in your heart arteries, you may have chest pain or pressure (angina). If you have atherosclerosis in the arteries leading to your brain, you may have sudden numbness or weakness in your arms or legs, difficulty speaking or slurred speech, temporary loss of vision in one eye, or drooping muscles in your face. These signal a transient ischemic attack (TIA). Untreated, a TIA can lead to a stroke. If you have atherosclerosis in the arteries in your arms and legs, you may have symptoms of peripheral artery disease, such as leg pain when walking (claudication) or decreased blood pressure in an affected limb. If you have atherosclerosis in the arteries leading to your kidneys, you may develop high blood pressure or kidney failure.",1
291,what are the symptoms of pediatric sleep apnea?,745,"Signs and symptoms of male breast cancer can include:A painless lump or thickening of the skin on the chest. Changes to the skin covering the chest, such as dimpling, puckering, scaling or changes in the color of the skin. Changes to the nipple, such as changes in the skin color or scaling, or a nipple that begins to turn inward. Discharge or bleeding from the nipple.",1
292,what are the symptoms of pediatric sleep apnea?,1058,"Symptoms of illness anxiety disorder involve preoccupation with the idea that you're seriously ill, based on normal body sensations (such as a noisy stomach) or minor signs (such as a minor rash). Signs and symptoms may include:Being preoccupied with having or getting a serious disease or health condition Worrying that minor symptoms or body sensations mean you have a serious illness Being easily alarmed about your health status Finding little or no reassurance from doctor visits or negative test results Worrying excessively about a specific medical condition or your risk of developing a medical condition because it runs in your family Having so much distress about possible illnesses that it's hard for you to function Repeatedly checking your body for signs of illness or disease Frequently making medical appointments for reassurance — or avoiding medical care for fear of being diagnosed with a serious illness Avoiding people, places or activities for fear of health risks Constantly talking about your health and possible illnesses Frequently searching the internet for causes of symptoms or possible illnesses",1
293,what are the symptoms of pediatric sleep apnea?,942,"The physical signs and symptoms of anorexia nervosa are related to starvation. Anorexia also includes emotional and behavioral issues involving an unrealistic perception of body weight and an extremely strong fear of gaining weight or becoming fat.Extreme weight loss or not making expected developmental weight gains Thin appearance Abnormal blood counts Fatigue Insomnia Dizziness or fainting Bluish discoloration of the fingers Hair that thins, breaks or falls out Soft, downy hair covering the body Absence of menstruation Constipation and abdominal pain Dry or yellowish skin Intolerance of cold Irregular heart rhythms Low blood pressure Dehydration Swelling of arms or legs Eroded teeth and calluses on the knuckles from induced vomiting",1
